"year","block","trt","subplot","drought","nativecov","totalcov","BG","Litter","plot","invaded","CHAL","ARFR","CHLE","RACO","POOL","BRTE","ASDR","HECO","GAAR","ACHY","PASM","ARLU","ACMI","MATA","POPE","DACA","SCSC","FEID","AMRE","THFI","BOGR","POSE","SPCO","ARPU","SPCR","LIPU","KOMA","BRIN","ELEL","HEVI","BOCU","SOTR","TRDU","CAMI","SATR","MONU","CADU","unkgrass","AMTO","LIDA","TAOF","COAR","MEOF","unknown dicot","ARPO","VEBR","THAR","PLPA","EUGL","BASC","MANE","LEDR","BUDA","DESO","SIAL","GRSQ"
"2022","18","fd","s","0",0.0235,0.0235,80,18,"18.fd.s",NA,NA,0,NA,0,NA,0,1,0.25,NA,0,0.1,0,NA,0,NA,0,NA,NA,NA,0,1,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","18","ir","n","0",0,0,90,15,"18.ir.n",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","18","ir","s","0",0,0,90,10,"18.ir.s",NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","18","r","n","0",0.0025,0.0025,90,10,"18.r.n",NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0.25,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","18","r","s","0",0.005,0.005,80,19,"18.r.s",NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","dt","n","0",0.14,0.14,30,60,"19.dt.n",NA,NA,0,NA,0,NA,0,0,2,0,NA,0.5,NA,NA,NA,0,0,NA,NA,NA,NA,1.5,NA,0,NA,0,0,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","dt","s","0",0.17,0.17,35,50,"19.dt.s",NA,NA,0,NA,0,NA,0,0,0.25,0,NA,0.5,NA,NA,NA,0,0,NA,NA,NA,NA,2.25,NA,0,NA,0,0,NA,NA,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","fd","n","0",0.135,0.135,70,15,"19.fd.n",NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,0,0,0,3.75,0,0.75,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","fd","s","0",0.111,0.111,80,8,"19.fd.s",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,0,0,0.1,0,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","ir","n","0",0.0375,0.0375,90,5,"19.ir.n",NA,NA,0,NA,0,NA,0,0,NA,0,NA,0.25,0,NA,NA,1.25,0,0,NA,NA,NA,NA,0.5,0,0,NA,NA,0,NA,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","ir","s","0",0.115,0.115,80,10,"19.ir.s",NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,NA,1,0,0,NA,NA,NA,NA,2.5,0,0,NA,NA,0.5,NA,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","r","n","0",0.095,0.095,60,30,"19.r.n",NA,NA,NA,NA,0,NA,0,0,1.25,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,8,NA,0,0,NA,0,0.25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","19","r","s","0",0.185,0.185,40,35,"19.r.s",NA,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,18,NA,0,0,NA,0,0.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","dt","n","0",0.0725,0.075,70,25,"2.dt.n",NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.5,2,0,0,0,NA,0,NA,NA,NA,0,NA,0.75,0,NA,0,0,0,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","dt","s","0",0.09,0.09,70,25,"2.dt.s",NA,NA,0,NA,NA,NA,0,NA,NA,NA,0.25,1,0,0,0,NA,0,NA,NA,NA,0,NA,0.75,0,NA,0,0,0,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","fd","n","0",0.0285,0.0285,90,10,"2.fd.n",NA,NA,0,NA,0,NA,0,NA,0.75,NA,NA,0.25,0,0,0,0,NA,0,NA,NA,NA,1.5,NA,0,0,0.25,0.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","fd","s","0",0.0745,0.0745,80,15,"2.fd.s",NA,NA,0,NA,0,NA,0,NA,0.1,NA,NA,2.5,0,0,0,0.1,NA,0.25,NA,NA,NA,4.5,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","ir","n","0",0.0445,0.0445,80,10,"2.ir.n",NA,NA,NA,NA,0,NA,0,0,NA,NA,0.25,0.5,0.1,NA,0,NA,0,NA,0.1,NA,0,NA,2.5,0,NA,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","ir","s","0",0.056,0.056,80,11,"2.ir.s",NA,NA,NA,NA,0,NA,0,0,NA,NA,0,2.5,0.1,NA,0,NA,0,NA,0,NA,0,NA,1.5,0,NA,NA,0,NA,NA,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","r","n","0",0.0375,0.0385,90,5,"2.r.n",NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,2,0.25,NA,0.75,0,0.25,NA,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2","r","s","0",0.0835,0.086,90,3.5,"2.r.s",NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,1,1.5,NA,1.25,0,0.1,NA,0,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","dt","n","1",0.0325,0.0325,20,80,"20.dt.n",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,1,0,0,0,NA,0,0.25,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","dt","s","1",0.0175,0.0175,30,70,"20.dt.s",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0.75,0,0,0,NA,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","fd","n","1",0.005,0.005,90,8,"20.fd.n",NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0.5,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","fd","s","1",0.005,0.005,80,15,"20.fd.s",NA,NA,NA,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0.5,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","ir","n","1",0.0025,0.0025,90,2,"20.ir.n",NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,0,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","ir","s","1",0,0,90,10,"20.ir.s",NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","r","n","1",0,0,40,60,"20.r.n",NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","20","r","s","1",0.005,0.005,90,11,"20.r.s",NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","dt","n","0",0.351,0.351,45,20,"21.dt.n",NA,NA,NA,NA,0,NA,0,NA,NA,0,0.1,NA,NA,0,0,0,NA,0,NA,NA,0,35,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","dt","s","0",0.19,0.19,40,20,"21.dt.s",NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,19,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","fd","n","0",0.126,0.126,80,5,"21.fd.n",NA,NA,0,NA,NA,NA,0,NA,NA,0,0,0.1,0,0,NA,0.25,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0.25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","fd","s","0",0.166,0.1685,80,5,"21.fd.s",NA,NA,0,NA,NA,NA,0.25,NA,NA,0,0,0,0,0.1,NA,0.75,0.5,NA,NA,NA,0,NA,NA,NA,0,0,0.25,NA,NA,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","ir","n","0",0.1075,0.1075,90,5,"21.ir.n",NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,0,0.25,0,NA,0,NA,NA,0,NA,0,0,0.5,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","ir","s","0",0.0875,0.0875,90,1,"21.ir.s",NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,NA,0,0.75,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","r","n","0",0.0135,0.0135,100,1,"21.r.n",NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0.25,NA,0,NA,NA,NA,NA,0,1,NA,NA,0,0,0.1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","21","r","s","0",0.03,0.03,90,3,"21.r.s",NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0.5,NA,NA,NA,NA,0,0.5,NA,NA,0,0.5,0.25,1.25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","dt","n","1",0.0045,0.0045,70,30,"22.dt.n",NA,NA,0,NA,0,NA,0,0,0,NA,NA,0.25,0,NA,0,NA,0,0.1,NA,NA,NA,NA,0.1,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","dt","s","1",0.011,0.011,70,30,"22.dt.s",NA,NA,0,NA,0,NA,0,0,0.1,NA,NA,0.75,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","fd","n","1",0.0145,0.0155,70,2.5,"22.fd.n",NA,NA,0,NA,0,NA,NA,NA,NA,0,0.1,NA,0,NA,0,0.1,NA,NA,0,NA,0,0.75,NA,NA,NA,0,0,NA,0.1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","fd","s","1",0.0175,0.0275,80,17,"22.fd.s",NA,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,1.25,NA,NA,NA,0,0,NA,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","ir","n","1",0.0085,0.0085,80,15,"22.ir.n",NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,0.25,0.1,0,0,0,0,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","ir","s","1",0.0225,0.0225,80,15,"22.ir.s",NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","r","n","1",0.015,0.015,20,80,"22.r.n",NA,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0.5,0.25,0,NA,NA,0,0,NA,NA,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","22","r","s","1",0.027,0.027,50,45,"22.r.s",NA,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,2.5,0.1,0,NA,NA,0,0,NA,NA,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","dt","n","0",0.076,0.076,15,70,"23.dt.n",NA,NA,0,NA,0,NA,0,NA,0.25,0,NA,NA,0.75,0,0,0,0,NA,0,NA,NA,6,0.1,NA,NA,NA,0,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","dt","s","0",0.165,0.165,20,60,"23.dt.s",NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,0.25,NA,NA,16,0,NA,NA,NA,0,0.25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","fd","n","0",0.121,0.121,80,5,"23.fd.n",NA,NA,NA,NA,0,NA,0,0,6,NA,NA,0.5,0,0,NA,0.5,0.1,NA,NA,NA,0,4,0.25,NA,NA,0,0,NA,NA,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","fd","s","0",0.0985,0.0985,90,2,"23.fd.s",NA,NA,NA,NA,0,NA,0,0,1.5,NA,NA,0.5,0,0.1,NA,3.75,0,NA,NA,NA,0,3.5,0,NA,NA,0.25,0,NA,NA,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","ir","n","0",0.061,0.061,90,2,"23.ir.n",NA,NA,0,NA,0,NA,0,0,NA,0.1,NA,NA,0.25,0,NA,NA,0,1.5,NA,NA,NA,3,0.25,0,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","ir","s","0",0.0935,0.0935,90,2,"23.ir.s",NA,NA,0,NA,0,NA,0,0,NA,0,NA,NA,0,0,NA,NA,0,7.75,NA,NA,NA,0.75,0.1,0,NA,0,0,0.75,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","r","n","0",0.02,0.02,80,20,"23.r.n",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0.25,0,0.25,NA,0.75,0.25,NA,0,0.25,0.25,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","23","r","s","0",0.04,0.04,80,15,"23.r.s",NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,2.25,NA,0,1,0,NA,NA,NA,0,0,NA,NA,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","dt","n","1",0.07,0.07,80,5,"24.dt.n",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.25,0,0,0,0,0.75,NA,0,NA,0,NA,0,0,0,6,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","dt","s","1",0.0285,0.0285,90,5,"24.dt.s",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0.25,0,0,0,0.25,0,NA,0.1,NA,0,NA,0,0,0,2.25,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","fd","n","1",0.03,0.035,80,10,"24.fd.n",NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0.25,0,0,0,0,0.25,NA,0.75,NA,0,NA,0.25,NA,NA,0.25,0,NA,NA,0,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","fd","s","1",0.041,0.041,80,14,"24.fd.s",NA,NA,NA,NA,1.75,NA,0,NA,NA,0,0,0.1,0,0,0,0.75,0,NA,0.5,NA,0,NA,0,NA,NA,0,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","ir","n","1",0.0475,0.0475,90,0,"24.ir.n",NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,1,0,0,0,1.25,NA,NA,NA,NA,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","ir","s","1",0.065,0.065,90,3,"24.ir.s",NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,1.25,0,0,0,0.5,NA,NA,NA,NA,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","r","n","1",0.0425,0.0425,90,10,"24.r.n",NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0.25,NA,NA,0,4,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","24","r","s","1",0.025,0.025,90,15,"24.r.s",NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,2.25,0.25,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","dt","n","0",0.11,0.11,80,10,"25.dt.n",NA,NA,NA,NA,0,NA,0,NA,1,0,NA,2,0,0,0,0,0,NA,NA,NA,NA,8,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","dt","s","0",0.1075,0.1075,80,8,"25.dt.s",NA,NA,NA,NA,0,NA,0,NA,0.75,0,NA,2.5,0,0,0,1.5,0,NA,NA,NA,NA,6,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","fd","n","0",0.046,0.046,90,2,"25.fd.n",NA,NA,0,NA,NA,NA,0,NA,0.25,0,0.75,0.5,0,NA,0,1,0,NA,0,NA,0,1.75,0.1,0.25,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","fd","s","0",0.055,0.055,90,1,"25.fd.s",NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,5,0,0,NA,NA,0.25,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","ir","n","0",0.095,0.0975,90,2,"25.ir.n",NA,NA,0,NA,0,NA,0.25,NA,0.25,NA,NA,NA,0,NA,0,2.5,NA,NA,0,NA,0,NA,0,0,NA,NA,0,1.75,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","ir","s","0",0.0975,0.1,90,2,"25.ir.s",NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,3.75,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,0.25,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","r","n","0",0.1125,0.1125,80,5,"25.r.n",NA,NA,0,NA,NA,NA,0,0,0.25,0,NA,8,0,NA,0,0,0,NA,0,NA,NA,3,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","25","r","s","0",0.0925,0.0925,80,9,"25.r.s",NA,NA,0,NA,NA,NA,0,0,0,0,NA,5,0,NA,0,0.25,0,NA,0,NA,NA,4,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","26","dt","n","1",0.006,0.006,50,50,"26.dt.n",NA,NA,0,NA,NA,NA,0,NA,0.1,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0.5,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
